N,long_orig,lat_orig,name,fclass,additional_info,zone,buckets,time_windows,closed,type,id,lat_snapped_trucktest,long_snapped_trucktest,snapped_dist_trucktest
216.0,-73.95527583,40.65169826,2556,0.0,2556.0,BK2_3,5.0,,0.0,Customer,,40.651405,-73.955249,32.727183321
217.0,-73.95527583,40.65169826,2289,0.0,2289.0,BK2_3,1.0,,0.0,Customer,,40.651405,-73.955249,32.727183321
218.0,-74.01651903,40.68321021,1491,1.0,1491.0,BK2_3,1.0,,0.0,Customer,,40.681866,-74.015018,195.684269695
219.0,-73.91247912,40.65340071,2804,1.0,2804.0,BK4,1.0,,0.0,Customer,,40.653241,-73.912721,27.218352455
220.0,-73.95799316,40.67445384,1822,1.0,1822.0,BK2_3,1.0,,0.0,Customer,,40.674443,-73.957997,1.267457826
221.0,-73.92198095,40.6940447,990,1.0,990.0,BK1,1.0,,0.0,Customer,,40.694155,-73.922175,20.317101888
222.0,-73.91803385,40.70515272,986,1.0,986.0,BK1,1.0,,0.0,Customer,,40.705305,-73.917881,21.327827526
223.0,-73.92157897,40.69382539,1013,1.0,1013.0,BK1,1.0,,0.0,Customer,,40.693733,-73.921414,17.155233354
224.0,-73.92157897,40.69382539,983,1.0,983.0,BK1,1.0,,0.0,Customer,,40.693733,-73.921414,17.155233354
225.0,-73.92092215,40.69887843,988,1.0,988.0,BK1,1.0,,0.0,Customer,,40.698922,-73.920999,8.142013409
226.0,-73.86960376,40.65332578,1371,0.0,1371.0,BK4,5.0,,0.0,Customer,,40.653691,-73.869878,46.794816203
227.0,-73.86960376,40.65332578,1112,0.0,1112.0,BK4,1.0,,0.0,Customer,,40.653691,-73.869878,46.794816203
228.0,-73.86960376,40.65332578,1172,0.0,1172.0,BK4,1.0,,0.0,Customer,,40.653691,-73.869878,46.794816203
229.0,-73.9791031,40.68227997,1547,1.0,1547.0,BK2_3,1.0,,0.0,Customer,,40.682301,-73.979089,2.516663124
230.0,-73.9488804,40.66071769,2454,1.0,2454.0,BK2_3,1.0,,0.0,Customer,,40.660936,-73.948906,24.396658739
231.0,-73.91995349,40.61404836,2801,1.0,2801.0,BK4,1.0,,0.0,Customer,,40.614058,-73.919936,1.750962407
232.0,-73.91995349,40.61404836,2800,1.0,2800.0,BK4,1.0,,0.0,Customer,,40.614058,-73.919936,1.750962407
233.0,-73.92705149,40.68854697,896,1.0,896.0,BK1,1.0,,0.0,Customer,,40.688529,-73.927187,11.885906008
234.0,-73.95314755,40.67445463,609,0.0,609.0,BK1,1.0,,0.0,Customer,,40.674476,-73.953146,2.448853147
235.0,-73.95314755,40.67445463,817,0.0,817.0,BK1,5.0,,0.0,Customer,,40.674476,-73.953146,2.448853147
236.0,-73.95314755,40.67445463,583,0.0,583.0,BK1,1.0,,0.0,Customer,,40.674476,-73.953146,2.448853147
237.0,-73.98693634,40.68042902,2017,1.0,2017.0,BK2_3,1.0,,0.0,Customer,,40.680291,-73.986589,33.198639274
238.0,-73.98693634,40.68042902,2011,1.0,2011.0,BK2_3,1.0,,0.0,Customer,,40.680291,-73.986589,33.198639274
239.0,-73.86953232,40.66380542,1263,1.0,1263.0,BK4,1.0,,0.0,Customer,,40.663763,-73.869632,9.911968509
240.0,-73.97812683,40.63659383,1689,1.0,1689.0,BK2_3,1.0,,0.0,Customer,,40.636581,-73.978247,10.240565582
241.0,-73.95024035,40.678633,1856,1.0,1856.0,BK2_3,1.0,,0.0,Customer,,40.678581,-73.95024599999999,6.011357008
242.0,-73.91244727,40.68844716,847,0.0,847.0,BK1,1.0,,0.0,Customer,,40.688484,-73.912511,6.996105163
243.0,-73.91244727,40.68844716,1021,0.0,1021.0,BK1,5.0,,0.0,Customer,,40.688484,-73.912511,6.996105163
244.0,-73.91244727,40.68844716,835,0.0,835.0,BK1,1.0,,0.0,Customer,,40.688484,-73.912511,6.996105163
245.0,-73.9005201,40.67015493,1221,1.0,1221.0,BK4,1.0,,0.0,Customer,,40.670195,-73.900249,23.339446343
246.0,-73.86953232,40.66380542,1350,0.0,1350.0,BK4,5.0,,0.0,Customer,,40.663763,-73.869632,9.911968509
247.0,-73.86953232,40.66380542,1153,0.0,1153.0,BK4,1.0,,0.0,Customer,,40.663763,-73.869632,9.911968509
248.0,-73.86953232,40.66380542,1093,0.0,1093.0,BK4,1.0,,0.0,Customer,,40.663763,-73.869632,9.911968509
249.0,-73.86953232,40.66380542,1270,1.0,1270.0,BK4,1.0,,0.0,Customer,,40.663763,-73.869632,9.911968509
250.0,-73.91938845,40.61701662,2784,1.0,2784.0,BK4,1.0,,0.0,Customer,,40.617062,-73.919393,5.125552059
251.0,-73.930267,40.61605712,2882,1.0,2882.0,BK4,1.0,,0.0,Customer,,40.616059,-73.930268,0.13960740700000002
252.0,-73.98693634,40.68042902,1958,1.0,1958.0,BK2_3,1.0,,0.0,Customer,,40.680291,-73.986589,33.198639274
253.0,-73.98235858,40.69226259,341,1.0,341.0,BK2_3,1.0,,0.0,Customer,,40.692217,-73.982516,13.98635465
254.0,-73.93324389,40.70094084,908,1.0,908.0,BK1,1.0,,0.0,Customer,,40.70095,-73.933199,3.912939541
255.0,-73.90704885,40.62593262,2901,1.0,2901.0,BK4,1.0,,0.0,Customer,,40.625019,-73.907762,117.793722299
256.0,-73.91856874,40.68169976,2356,1.0,2356.0,BK2_3,1.0,,0.0,Customer,,40.681653,-73.918561,5.50654192
257.0,-73.91856874,40.68169976,2417,1.0,2417.0,BK2_3,1.0,,0.0,Customer,,40.681653,-73.918561,5.50654192
258.0,-73.91856874,40.68169976,2415,1.0,2415.0,BK2_3,1.0,,0.0,Customer,,40.681653,-73.918561,5.50654192
259.0,-73.89994126,40.65127177,2824,1.0,2824.0,BK4,1.0,,0.0,Customer,,40.651736,-73.900471,68.340886183
260.0,-73.88165062,40.65203153,1104,0.0,1104.0,BK4,1.0,,0.0,Customer,,40.652054,-73.881598,5.305439328
261.0,-73.88165062,40.65203153,1362,0.0,1362.0,BK4,5.0,,0.0,Customer,,40.652054,-73.881598,5.305439328
262.0,-73.88165062,40.65203153,1164,0.0,1164.0,BK4,1.0,,0.0,Customer,,40.652054,-73.881598,5.305439328
263.0,-73.96776561,40.67563185,1846,1.0,1846.0,BK2_3,1.0,,0.0,Customer,,40.67555,-73.967796,9.452435482
264.0,-73.93962313,40.66601199,1907,0.0,1907.0,BK2_3,5.0,,0.0,Customer,,40.666018,-73.939729,9.155605972
265.0,-73.93962313,40.66601199,1753,0.0,1753.0,BK2_3,1.0,,0.0,Customer,,40.666018,-73.939729,9.155605972
266.0,-73.93962313,40.66601199,1774,0.0,1774.0,BK2_3,1.0,,0.0,Customer,,40.666018,-73.939729,9.155605972
267.0,-73.93962313,40.66601199,1908,0.0,1908.0,BK2_3,5.0,,0.0,Customer,,40.666018,-73.939729,9.155605972
268.0,-73.93962313,40.66601199,1773,0.0,1773.0,BK2_3,1.0,,0.0,Customer,,40.666018,-73.939729,9.155605972
269.0,-73.93962313,40.66601199,1752,0.0,1752.0,BK2_3,1.0,,0.0,Customer,,40.666018,-73.939729,9.155605972
270.0,-73.96776561,40.67563185,1838,1.0,1838.0,BK2_3,1.0,,0.0,Customer,,40.67555,-73.967796,9.452435482
271.0,-73.86430438,40.66388101,1357,0.0,1357.0,BK4,5.0,,0.0,Customer,,40.664173,-73.864379,33.257601289
272.0,-73.86430438,40.66388101,1099,0.0,1099.0,BK4,1.0,,0.0,Customer,,40.664173,-73.864379,33.257601289
273.0,-73.86430438,40.66388101,1159,0.0,1159.0,BK4,1.0,,0.0,Customer,,40.664173,-73.864379,33.257601289
274.0,-73.94321503,40.70149138,90,1.0,90.0,BK1,1.0,,0.0,Customer,,40.701505,-73.943201,1.813921681
275.0,-73.95527583,40.65169826,2292,0.0,2292.0,BK2_3,1.0,,0.0,Customer,,40.651405,-73.955249,32.727183321
276.0,-73.95527583,40.65169826,2559,0.0,2559.0,BK2_3,5.0,,0.0,Customer,,40.651405,-73.955249,32.727183321
277.0,-73.95527583,40.65169826,2323,0.0,2323.0,BK2_3,1.0,,0.0,Customer,,40.651405,-73.955249,32.727183321
278.0,-73.92276095,40.69385316,867,1.0,867.0,BK1,1.0,,0.0,Customer,,40.693747,-73.922576,19.375158111
279.0,-73.95314755,40.67445463,771,1.0,771.0,BK1,1.0,,0.0,Customer,,40.674476,-73.953146,2.448853147
280.0,-73.93266722,40.67323394,1839,1.0,1839.0,BK2_3,1.0,,0.0,Customer,,40.673364,-73.932659,14.582340148
281.0,-73.92705149,40.68854697,900,1.0,900.0,BK1,1.0,,0.0,Customer,,40.688529,-73.927187,11.885906008
282.0,-73.92705149,40.68854697,899,1.0,899.0,BK1,1.0,,0.0,Customer,,40.688529,-73.927187,11.885906008
283.0,-73.98693634,40.68042902,1992,1.0,1992.0,BK2_3,1.0,,0.0,Customer,,40.680291,-73.986589,33.198639274
284.0,-74.00365182,40.65942348,1670,1.0,1670.0,BK2_3,1.0,,0.0,Customer,,40.659363,-74.003719,8.722792033
285.0,-73.98235858,40.69226259,358,1.0,358.0,BK2_3,1.0,,0.0,Customer,,40.692217,-73.982516,13.98635465
286.0,-73.98235858,40.69226259,366,1.0,366.0,BK2_3,1.0,,0.0,Customer,,40.692217,-73.982516,13.98635465
287.0,-73.98235858,40.69226259,365,1.0,365.0,BK2_3,1.0,,0.0,Customer,,40.692217,-73.982516,13.98635465
288.0,-73.94675547,40.71325545,237,0.0,237.0,BK1,5.0,,0.0,Customer,,40.713555,-73.946805,33.371280614
289.0,-73.94675547,40.71325545,19,0.0,19.0,BK1,1.0,,0.0,Customer,,40.713555,-73.946805,33.371280614
290.0,-73.94675547,40.71325545,45,0.0,45.0,BK1,1.0,,0.0,Customer,,40.713555,-73.946805,33.371280614
291.0,-73.95352786,40.65055931,2519,1.0,2519.0,BK2_3,1.0,,0.0,Customer,,40.650628,-73.953535,7.789742827
292.0,-73.97327629,40.69431487,352,1.0,352.0,BK2_3,1.0,,0.0,Customer,,40.694323,-73.973189,7.271981002
293.0,-73.86960376,40.65332578,1310,1.0,1310.0,BK4,1.0,,0.0,Customer,,40.653691,-73.869878,46.794816203
294.0,-73.94000585,40.70399937,129,1.0,129.0,BK1,1.0,,0.0,Customer,,40.703998,-73.940002,0.11104678700000001
295.0,-73.94000585,40.70399937,91,1.0,91.0,BK1,1.0,,0.0,Customer,,40.703998,-73.940002,0.11104678700000001
296.0,-73.9449929,40.71163524,167,1.0,167.0,BK1,1.0,,0.0,Customer,,40.71154,-73.944976,10.745854347
297.0,-73.90676765,40.61473116,2853,1.0,2853.0,BK4,1.0,,0.0,Customer,,40.614325,-73.907676,89.00648218
298.0,-73.97905479,40.68752764,894,1.0,894.0,BK1,1.0,,0.0,Customer,,40.687517,-73.97917699999999,10.206511083
299.0,-73.94335769,40.62584483,2663,0.0,2663.0,BK4,1.0,,0.0,Customer,,40.625798,-73.943778,35.803061979
300.0,-73.94335769,40.62584483,2719,0.0,2719.0,BK4,1.0,,0.0,Customer,,40.625798,-73.943778,35.803061979
301.0,-73.94335769,40.62584483,2954,0.0,2954.0,BK4,5.0,,0.0,Customer,,40.625798,-73.943778,35.803061979
302.0,-73.95799316,40.67445384,1830,1.0,1830.0,BK2_3,1.0,,0.0,Customer,,40.674443,-73.957997,1.267457826
303.0,-73.92258301,40.66754622,1240,1.0,1240.0,BK4,1.0,,0.0,Customer,,40.667552,-73.922709,10.51289714
304.0,-73.94178514,40.65812495,2250,1.0,2250.0,BK2_3,1.0,,0.0,Customer,,40.65814,-73.941325,39.172961089
305.0,-73.92988936,40.6553945,2465,1.0,2465.0,BK2_3,1.0,,0.0,Customer,,40.655398,-73.929886,0.22209162200000002
306.0,-73.90313341,40.67749458,2097,1.0,2097.0,BK4,1.0,,0.0,Customer,,40.677503,-73.903323,15.757905233
307.0,-73.92515482,40.61317896,2950,0.0,2950.0,BK4,5.0,,0.0,Customer,,40.613125,-73.92515,5.907231852
308.0,-73.92515482,40.61317896,2658,0.0,2658.0,BK4,1.0,,0.0,Customer,,40.613125,-73.92515,5.907231852
309.0,-73.92515482,40.61317896,2715,0.0,2715.0,BK4,1.0,,0.0,Customer,,40.613125,-73.92515,5.907231852
310.0,-73.9488804,40.66071769,2430,1.0,2430.0,BK2_3,1.0,,0.0,Customer,,40.660936,-73.948906,24.396658739
311.0,-73.88681964,40.64893401,1043,1.0,1043.0,BK4,1.0,,0.0,Customer,,40.648723,-73.887138,35.733802766
312.0,-73.88681964,40.64893401,1282,1.0,1282.0,BK4,1.0,,0.0,Customer,,40.648723,-73.887138,35.733802766
313.0,-73.88681964,40.64893401,1290,1.0,1290.0,BK4,1.0,,0.0,Customer,,40.648723,-73.887138,35.733802766
314.0,-73.92879613,40.62768849,2797,1.0,2797.0,BK4,1.0,,0.0,Customer,,40.627687,-73.928825,2.548071661
315.0,-73.92879613,40.62768849,2796,1.0,2796.0,BK4,1.0,,0.0,Customer,,40.627687,-73.928825,2.548071661
316.0,-73.93548441,40.68413595,756,1.0,756.0,BK1,1.0,,0.0,Customer,,40.684205,-73.9355,7.862815548
317.0,-73.93548441,40.68413595,788,1.0,788.0,BK1,1.0,,0.0,Customer,,40.684205,-73.9355,7.862815548
318.0,-73.99291664,40.69628828,439,1.0,439.0,BK2_3,1.0,,0.0,Customer,,40.696204,-73.99261,27.858079387
319.0,-73.91601488,40.68451807,969,1.0,969.0,BK1,1.0,,0.0,Customer,,40.684209,-73.915954,34.601495885
320.0,-73.94721045,40.68168525,1735,0.0,1735.0,BK2_3,1.0,,0.0,Customer,,40.681366,-73.947144,35.996765614
321.0,-73.94721045,40.68168525,1890,0.0,1890.0,BK2_3,5.0,,0.0,Customer,,40.681366,-73.947144,35.996765614
322.0,-73.94721045,40.68168525,1756,0.0,1756.0,BK2_3,1.0,,0.0,Customer,,40.681366,-73.947144,35.996765614
323.0,-73.92674437,40.68407859,957,1.0,957.0,BK1,1.0,,0.0,Customer,,40.684128,-73.926311,36.944919907
324.0,-73.91336209,40.61623858,2895,1.0,2895.0,BK4,1.0,,0.0,Customer,,40.616203,-73.913415,5.998488112
325.0,-73.97870177,40.68717498,1454,1.0,1454.0,BK2_3,1.0,,0.0,Customer,,40.68714,-73.979121,35.903083213
326.0,-73.91470619,40.66385046,2143,0.0,2143.0,BK4,1.0,,0.0,Customer,,40.663797,-73.915055,30.31637941
327.0,-73.91470619,40.66385046,2118,0.0,2118.0,BK4,1.0,,0.0,Customer,,40.663797,-73.915055,30.31637941
328.0,-73.91470619,40.66385046,2223,0.0,2223.0,BK4,5.0,,0.0,Customer,,40.663797,-73.915055,30.31637941
329.0,-73.95895314,40.70458994,279,1.0,279.0,BK1,1.0,,0.0,Customer,,40.7046,-73.958982,2.613285664
330.0,-73.94321503,40.70149138,83,1.0,83.0,BK1,1.0,,0.0,Customer,,40.701505,-73.943201,1.813921681
331.0,-73.97024014,40.68490528,531,1.0,531.0,BK2_3,1.0,,0.0,Customer,,40.684908,-73.970221,1.4543962000000001
332.0,-73.99247587,40.69820194,322,0.0,322.0,BK2_3,1.0,,0.0,Customer,,40.698245,-73.992637,14.421325391
333.0,-73.99247587,40.69820194,306,0.0,306.0,BK2_3,1.0,,0.0,Customer,,40.698245,-73.992637,14.421325391
334.0,-73.99247587,40.69820194,548,0.0,548.0,BK2_3,5.0,,0.0,Customer,,40.698245,-73.992637,14.421325391
335.0,-73.93472694,40.70308612,100,1.0,100.0,BK1,1.0,,0.0,Customer,,40.703201,-73.934769,13.060087109
336.0,-73.95043227,40.68984994,775,1.0,775.0,BK1,1.0,,0.0,Customer,,40.68998,-73.950458,14.602371731
337.0,-73.86960376,40.65332578,1312,1.0,1312.0,BK4,1.0,,0.0,Customer,,40.653691,-73.869878,46.794816203
338.0,-73.92674437,40.68407859,951,1.0,951.0,BK1,1.0,,0.0,Customer,,40.684128,-73.926311,36.944919907
339.0,-73.92674437,40.68407859,960,1.0,960.0,BK1,1.0,,0.0,Customer,,40.684128,-73.926311,36.944919907
340.0,-73.95135648,40.64826536,2445,1.0,2445.0,BK2_3,1.0,,0.0,Customer,,40.648061,-73.951338,22.809590962
341.0,-73.98693634,40.68042902,1973,1.0,1973.0,BK2_3,1.0,,0.0,Customer,,40.680291,-73.986589,33.198639274
342.0,-73.91282081,40.67387228,2210,1.0,2210.0,BK4,1.0,,0.0,Customer,,40.674082,-73.912798,23.165672133
343.0,-73.91282081,40.67387228,2104,1.0,2104.0,BK4,1.0,,0.0,Customer,,40.674082,-73.912798,23.165672133
344.0,-73.86953232,40.66380542,1268,1.0,1268.0,BK4,1.0,,0.0,Customer,,40.663763,-73.869632,9.911968509
345.0,-74.00434163,40.66971107,1497,1.0,1497.0,BK2_3,1.0,,0.0,Customer,,40.669692,-74.004267,6.639139157
346.0,-74.00434163,40.66971107,1438,1.0,1438.0,BK2_3,1.0,,0.0,Customer,,40.669692,-74.004267,6.639139157
347.0,-73.93472694,40.70308612,139,1.0,139.0,BK1,1.0,,0.0,Customer,,40.703201,-73.934769,13.060087109
348.0,-73.90507534,40.63242156,2733,0.0,2733.0,BK4,1.0,,0.0,Customer,,40.632391,-73.905039,4.680311515
349.0,-73.90507534,40.63242156,2968,0.0,2968.0,BK4,5.0,,0.0,Customer,,40.632391,-73.905039,4.680311515
350.0,-73.90507534,40.63242156,2677,0.0,2677.0,BK4,1.0,,0.0,Customer,,40.632391,-73.905039,4.680311515
351.0,-73.9255656,40.69112506,866,1.0,866.0,BK1,1.0,,0.0,Customer,,40.691332,-73.9256,23.255450879
352.0,-73.90757116,40.69023444,837,0.0,837.0,BK1,1.0,,0.0,Customer,,40.690325,-73.90748,12.561293929
353.0,-73.90757116,40.69023444,849,0.0,849.0,BK1,1.0,,0.0,Customer,,40.690325,-73.90748,12.561293929
354.0,-73.90757116,40.69023444,1023,0.0,1023.0,BK1,5.0,,0.0,Customer,,40.690325,-73.90748,12.561293929
355.0,-73.92705149,40.68854697,854,1.0,854.0,BK1,1.0,,0.0,Customer,,40.688529,-73.927187,11.885906008
356.0,-73.99127797,40.68421742,2059,1.0,2059.0,BK2_3,1.0,,0.0,Customer,,40.683905,-73.991491,38.870886995
357.0,-73.93962313,40.66601199,1825,1.0,1825.0,BK2_3,1.0,,0.0,Customer,,40.666018,-73.939729,9.155605972
358.0,-73.92258301,40.66754622,1143,0.0,1143.0,BK4,1.0,,0.0,Customer,,40.667552,-73.922709,10.51289714
359.0,-73.92258301,40.66754622,1083,0.0,1083.0,BK4,1.0,,0.0,Customer,,40.667552,-73.922709,10.51289714
360.0,-73.92258301,40.66754622,1340,0.0,1340.0,BK4,5.0,,0.0,Customer,,40.667552,-73.922709,10.51289714
361.0,-73.94048584,40.62566963,2717,0.0,2717.0,BK4,1.0,,0.0,Customer,,40.625815,-73.940247,25.58197694
362.0,-73.94048584,40.62566963,2661,0.0,2661.0,BK4,1.0,,0.0,Customer,,40.625815,-73.940247,25.58197694
363.0,-73.94048584,40.62566963,2952,0.0,2952.0,BK4,5.0,,0.0,Customer,,40.625815,-73.940247,25.58197694
364.0,-73.92489205,40.61352382,2763,1.0,2763.0,BK4,1.0,,0.0,Customer,,40.613501,-73.925286,33.696712454
365.0,-73.92674437,40.68407859,954,1.0,954.0,BK1,1.0,,0.0,Customer,,40.684128,-73.926311,36.944919907
366.0,-73.93335718,40.6705684,1816,1.0,1816.0,BK2_3,1.0,,0.0,Customer,,40.670713,-73.933343,16.255841772
367.0,-74.02258106,40.64201592,1617,1.0,1617.0,BK2_3,1.0,,0.0,Customer,,40.642257,-74.02233,34.183635348
368.0,-73.9630461,40.68098213,532,1.0,532.0,BK2_3,1.0,,0.0,Customer,,40.680904,-73.963071,8.872204785000001
369.0,-74.00072,40.69270107,1403,0.0,1403.0,BK2_3,1.0,,0.0,Customer,,40.692664,-74.000734,4.143866504
370.0,-74.00072,40.69270107,1418,0.0,1418.0,BK2_3,1.0,,0.0,Customer,,40.692664,-74.000734,4.143866504
371.0,-74.00072,40.69270107,1557,0.0,1557.0,BK2_3,5.0,,0.0,Customer,,40.692664,-74.000734,4.143866504
372.0,-73.92955558,40.62462832,2898,1.0,2898.0,BK4,1.0,,0.0,Customer,,40.624637,-73.92944,10.014485953
373.0,-73.97833581,40.68111815,1829,1.0,1829.0,BK2_3,1.0,,0.0,Customer,,40.681179,-73.978292,7.609275795
374.0,-73.9340931,40.66706449,1975,1.0,1975.0,BK2_3,1.0,,0.0,Customer,,40.667064,-73.934067,1.9478032010000002
375.0,-73.91639463,40.69695681,920,1.0,920.0,BK1,1.0,,0.0,Customer,,40.69678,-73.916085,32.896747764
376.0,-73.97833581,40.68111815,1818,1.0,1818.0,BK2_3,1.0,,0.0,Customer,,40.681179,-73.978292,7.609275795
377.0,-73.92578753,40.63898083,2501,1.0,2501.0,BK2_3,1.0,,0.0,Customer,,40.638974,-73.925744,3.886096228
378.0,-73.90647616,40.67719578,2146,0.0,2146.0,BK4,1.0,,0.0,Customer,,40.677284,-73.906471,9.684634874
379.0,-73.90647616,40.67719578,2121,0.0,2121.0,BK4,1.0,,0.0,Customer,,40.677284,-73.906471,9.684634874
380.0,-73.90647616,40.67719578,2228,0.0,2228.0,BK4,5.0,,0.0,Customer,,40.677284,-73.906471,9.684634874
381.0,-73.90757116,40.69023444,963,1.0,963.0,BK1,1.0,,0.0,Customer,,40.690325,-73.90748,12.561293929
382.0,-73.95799316,40.67445384,1764,0.0,1764.0,BK2_3,1.0,,0.0,Customer,,40.674443,-73.957997,1.267457826
383.0,-73.95799316,40.67445384,1743,0.0,1743.0,BK2_3,1.0,,0.0,Customer,,40.674443,-73.957997,1.267457826
384.0,-73.95799316,40.67445384,1898,0.0,1898.0,BK2_3,5.0,,0.0,Customer,,40.674443,-73.957997,1.267457826
385.0,-73.930267,40.61605712,2571,1.0,2571.0,BK4,1.0,,0.0,Customer,,40.616059,-73.930268,0.13960740700000002
386.0,-73.90644483,40.66849809,1808,1.0,1808.0,BK2_3,1.0,,0.0,Customer,,40.668484,-73.90655,8.783420975
387.0,-73.90644483,40.66849809,1809,1.0,1809.0,BK2_3,1.0,,0.0,Customer,,40.668484,-73.90655,8.783420975
388.0,-73.92705149,40.68854697,892,1.0,892.0,BK1,1.0,,0.0,Customer,,40.688529,-73.927187,11.885906008
389.0,-73.92705149,40.68854697,855,1.0,855.0,BK1,1.0,,0.0,Customer,,40.688529,-73.927187,11.885906008
390.0,-73.92705149,40.68854697,826,1.0,826.0,BK1,1.0,,0.0,Customer,,40.688529,-73.927187,11.885906008
391.0,-73.91252085,40.68484132,2132,0.0,2132.0,BK4,1.0,,0.0,Customer,,40.68486,-73.912555,3.565855809
392.0,-73.91252085,40.68484132,2240,0.0,2240.0,BK4,5.0,,0.0,Customer,,40.68486,-73.912555,3.565855809
393.0,-73.91252085,40.68484132,2157,0.0,2157.0,BK4,1.0,,0.0,Customer,,40.68486,-73.912555,3.565855809
394.0,-73.91935124,40.64135436,2418,1.0,2418.0,BK2_3,1.0,,0.0,Customer,,40.641339,-73.919333,2.2007941300000002
395.0,-73.96201432,40.6721419,1869,1.0,1869.0,BK2_3,1.0,,0.0,Customer,,40.672427,-73.961911,32.802034006
396.0,-73.88249264,40.64821864,1281,1.0,1281.0,BK4,1.0,,0.0,Customer,,40.648293,-73.882379,12.535087343
397.0,-73.88249264,40.64821864,1052,0.0,1052.0,BK4,1.0,,0.0,Customer,,40.648293,-73.882379,12.535087343
398.0,-73.88249264,40.64821864,1050,0.0,1050.0,BK4,1.0,,0.0,Customer,,40.648293,-73.882379,12.535087343
399.0,-73.88249264,40.64821864,1057,0.0,1057.0,BK4,5.0,,0.0,Customer,,40.648293,-73.882379,12.535087343
400.0,-73.88249264,40.64821864,1320,1.0,1320.0,BK4,1.0,,0.0,Customer,,40.648293,-73.882379,12.535087343
401.0,-73.88249264,40.64821864,1313,1.0,1313.0,BK4,1.0,,0.0,Customer,,40.648293,-73.882379,12.535087343
402.0,-73.99291664,40.69628828,441,1.0,441.0,BK2_3,1.0,,0.0,Customer,,40.696204,-73.99261,27.858079387
403.0,-73.94721045,40.68168525,1882,1.0,1882.0,BK2_3,1.0,,0.0,Customer,,40.681366,-73.947144,35.996765614
404.0,-73.94154585,40.67611914,1799,1.0,1799.0,BK2_3,1.0,,0.0,Customer,,40.676122,-73.941562,1.525934329
405.0,-73.94536745,40.65702303,2503,1.0,2503.0,BK2_3,1.0,,0.0,Customer,,40.657083,-73.945372,6.571313409
406.0,-73.98354375,40.69100162,449,1.0,449.0,BK2_3,1.0,,0.0,Customer,,40.690999,-73.983453,7.6167309670000005
407.0,-73.94536745,40.65702303,2334,1.0,2334.0,BK2_3,1.0,,0.0,Customer,,40.657083,-73.945372,6.571313409
408.0,-73.92988936,40.6553945,2277,0.0,2277.0,BK2_3,1.0,,0.0,Customer,,40.655398,-73.929886,0.22209162200000002
409.0,-73.92988936,40.6553945,2308,0.0,2308.0,BK2_3,1.0,,0.0,Customer,,40.655398,-73.929886,0.22209162200000002
410.0,-73.92988936,40.6553945,2542,0.0,2542.0,BK2_3,5.0,,0.0,Customer,,40.655398,-73.929886,0.22209162200000002
411.0,-73.94536745,40.65702303,2313,0.0,2313.0,BK2_3,1.0,,0.0,Customer,,40.657083,-73.945372,6.571313409
412.0,-73.94536745,40.65702303,2548,0.0,2548.0,BK2_3,5.0,,0.0,Customer,,40.657083,-73.945372,6.571313409
413.0,-73.94536745,40.65702303,2282,0.0,2282.0,BK2_3,1.0,,0.0,Customer,,40.657083,-73.945372,6.571313409
414.0,-73.95545902,40.66451651,1963,1.0,1963.0,BK2_3,1.0,,0.0,Customer,,40.664411,-73.955449,11.69684375
415.0,-73.92542238,40.66850603,1807,1.0,1807.0,BK2_3,1.0,,0.0,Customer,,40.668487999999996,-73.925425,2.116635903
416.0,-73.91450774,40.65293957,2192,1.0,2192.0,BK4,1.0,,0.0,Customer,,40.652711,-73.91486,39.267355345
417.0,-73.91450774,40.65293957,2209,1.0,2209.0,BK4,1.0,,0.0,Customer,,40.652711,-73.91486,39.267355345
418.0,-73.91450774,40.65293957,2188,1.0,2188.0,BK4,1.0,,0.0,Customer,,40.652711,-73.91486,39.267355345
419.0,-73.9354987,40.67559466,2455,1.0,2455.0,BK2_3,1.0,,0.0,Customer,,40.675306,-73.935527,32.056656082
420.0,-73.9354987,40.67559466,2505,1.0,2505.0,BK2_3,1.0,,0.0,Customer,,40.675306,-73.935527,32.056656082
421.0,-73.95109783,40.67365384,1811,1.0,1811.0,BK2_3,1.0,,0.0,Customer,,40.673473,-73.951113,20.039858382
422.0,-73.91282081,40.67387228,2205,1.0,2205.0,BK4,1.0,,0.0,Customer,,40.674082,-73.912798,23.165672133
423.0,-73.91282081,40.67387228,2185,1.0,2185.0,BK4,1.0,,0.0,Customer,,40.674082,-73.912798,23.165672133
424.0,-73.91450774,40.65293957,2174,1.0,2174.0,BK4,1.0,,0.0,Customer,,40.652711,-73.91486,39.267355345
425.0,-73.92593182,40.67495485,1880,1.0,1880.0,BK2_3,1.0,,0.0,Customer,,40.674788,-73.92595,18.372430544
426.0,-73.90644483,40.66849809,1875,1.0,1875.0,BK2_3,1.0,,0.0,Customer,,40.668484,-73.90655,8.783420975
427.0,-73.93267884,40.61546574,2839,1.0,2839.0,BK4,1.0,,0.0,Customer,,40.615437,-73.932725,5.187744529
428.0,-73.91935124,40.64135436,2349,1.0,2349.0,BK2_3,1.0,,0.0,Customer,,40.641339,-73.919333,2.2007941300000002
429.0,-73.98915392,40.6960603,459,1.0,459.0,BK2_3,1.0,,0.0,Customer,,40.696136,-73.989146,8.450063057
430.0,-73.98597576,40.69801474,290,0.0,290.0,BK2_3,5.0,,0.0,Customer,,40.698013,-73.985971,0.507296144
